"","WT_rep1","WT_rep2","WT_rep3","14_rep1","14_rep2","14_rep3","15_rep1","15_rep2","15_rep3","16_rep1","16_rep2","16_rep3"
"POT003920",23.6118929261682,24.2781709446232,24.0396747930103,24.2248654747942,23.901501844022,23.8791412237357,24.0017002500962,23.8698543612082,24.0929725857053,24.0525010543948,24.1810897598904,23.8644801356471
"POT002317",24.8739423170614,24.4902647842512,25.1864271225084,24.6917362788291,25.010861336597,24.999422366636,24.3990437004014,25.0986454460554,24.7846160763175,24.8198247503444,24.8526716097448,24.66443469744
"POT000680",22.6614258343004,22.4177680618923,22.8485992551275,22.6412121147951,22.7804468535661,22.7604438289185,22.4529962678719,22.8355516109963,22.8899472808905,22.6175087177701,22.4153456592753,22.7642560857637
"POT005684",24.9941652283519,24.7712762676745,24.1973054955378,25.4125122189745,26.2720596275586,25.1727986048396,25.3397709141764,25.6867232125014,25.4061344038626,25.3650955921392,25.6334225449539,25.6513270014318
"POT003689",24.6056902019566,23.7847658240945,24.4783395847828,24.4081446770845,24.6696878581068,24.494970789913,24.2110398649686,24.6364958507814,24.2877828219235,24.6311202018473,24.6637834903388,24.3601129931993
"POT001798",25.032840443026,25.2105569047486,25.239689130677,25.5628475015348,25.0798926118043,25.4543148585175,25.2557311102762,25.2373567361352,25.2692439860598,25.2313627066199,25.3618203842368,25.4088249415063
"POT000823",31.4511556832161,31.2360339786108,31.185238808161,30.8773050119379,31.270806187417,31.1749210931155,31.1864200380472,31.2490942425336,31.0611735804767,31.0145824360806,31.0107199747461,31.1344270252884
"POT000383",25.0243679864024,24.6263373527993,24.8956899112601,24.916021208057,25.1475577234709,24.8734260883276,24.8655660224999,25.3823839162379,25.2765745523329,25.3084840221315,25.1912930048981,25.0777349908153
"POT000985",28.2451318806885,28.1607238493957,28.3166544228719,27.7842541216728,28.2224168426662,28.5690266673018,28.2924156535038,28.4801593198727,28.2667355793252,28.0916921034707,28.2384505155969,28.0976311997323
"POT010078",22.4719182756479,21.7179976525272,22.0035028144157,20.7236742749871,22.3700477348,22.0687441705722,21.5688542132214,21.6929389549268,21.7368197455063,22.0273242431922,22.0456356957783,21.87848653731
"POT003352",23.1771707113998,23.2003173391462,22.8613406339128,23.6181811461398,23.2448144211117,23.3071641132504,23.1951138391914,23.3792799958389,23.6424025482506,23.6590534275553,23.5736924854777,23.4386020267541
"POT001713",25.5654066064912,25.7125872418964,25.5620905327958,25.9625225609598,25.7393098758078,25.6891252582636,25.8441705351845,25.6328126431213,25.8136735642815,25.8515521428372,25.9605354686284,25.8253676000671
"POT002093",22.2660510358341,22.9431357686412,0,22.5803100998159,22.3854811729681,22.4550552523719,22.1831967806399,22.7072512710632,22.683760524117,22.4010378225914,22.6188084633088,22.6800727390417
"POT001127",22.5190295767021,22.1151821179299,22.4033803252923,21.7644180862176,22.9809728091744,22.817181977688,22.4364685759589,22.5099035180058,22.9745630329426,22.8961335501092,22.5819425371055,22.4585137523717
"POT008004",24.0221679818081,24.1299055580804,24.5388988830738,24.198055298081,24.0119704129966,24.3137516149692,24.1327319097392,24.3109122766388,24.1488768477094,24.2291268504924,24.1490319595298,24.0312004193386
"POT004498",27.4396009968004,28.074339368982,28.1551841865114,27.4584981075502,27.904088916657,27.922806950414,27.5837682176282,27.725464451873,27.556985191395,27.5148018056467,27.3413837651447,27.5628183946956
"POT000442",26.7253344266338,27.5245487689927,27.0393610386053,26.733115272681,26.6913901906857,26.6260309327897,26.4238223586271,26.5213919676499,26.3745286477792,26.3792634677559,26.3835379272565,26.0073792732691
"POT005211",21.3423980884464,21.7240491470279,21.4736780076561,21.5898029064698,21.6074748072187,21.4803504130653,21.4036403687402,21.5686223096925,21.5333601531862,21.7991092564283,21.6702931786591,21.6250666780464
"POT007250",22.1609103823677,21.8037275265531,21.6306759539482,21.9850275012657,22.244117579185,21.9782342370877,22.441163077055,22.4957516011032,22.0229637553359,22.3544743119364,22.4022616040468,21.76210786063
"POT007911",23.111270692378,23.2714185722088,0,22.7977842041718,22.779144628449,22.8629868874089,22.3280569027647,23.0030223507695,22.9431357686412,23.4310955935393,23.1662691433969,22.8979621197037
"POT001115",26.5714374157175,26.6658717393315,26.7228617179164,27.2799426445153,26.7859383108994,26.9538254015425,27.2456306046435,26.8516236241311,26.9786924814382,27.0524803246775,26.814211618686,27.0365341741642
"POT005906",24.752972663827,24.7581678995973,24.8440747323396,25.4093106483556,24.7480146805603,24.9613306340211,25.2663870925479,24.9624784330738,25.2859502014375,25.2694936952843,25.3625228407099,25.1103230413976
"POT000349",20.8336035475823,0,21.0871882903506,21.0818682774259,21.448945058666,20.9414173367054,20.8847965529828,21.1809532279544,20.9338030153889,21.2938981794957,20.8948207231408,20.6011396453631
"POT001007",25.9377992598997,25.8543848549229,25.6726310050733,26.2943014436515,26.3747607842565,26.4201157120795,26.4318926186084,26.3765502969923,26.5963358246806,26.6196090166429,26.5366628234093,26.5001479672112
"POT000926",24.6971033156872,25.3514107993985,25.3674638106445,25.3919507419312,24.9763123905486,25.2586091622823,25.2080652349645,25.009580572709,25.0976412452709,25.1391881573903,25.0700144552887,25.2519810385758
"POT009779",22.7942579931329,23.1723103005395,22.582631744597,22.75845258719,22.8086649331879,22.5953685848559,22.7009806476801,22.4027560297112,22.4219846671663,22.7481477974307,22.5407561741946,22.5988703287583
"POT010409",21.6624041316464,21.8988478653246,0,21.8120190131051,21.815267578344,0,21.4814348497331,0,21.9750880629869,21.8067195273828,21.4833552591364,22.0501940828684
"POT002192",21.688036826388,21.3928875718149,21.4217279096079,21.6076102567039,21.6553892166104,21.3228963761678,0,21.2430135573104,21.1846501947318,21.6552144980246,21.6613170936341,21.3629240908977
"POT006105",22.8170062714004,22.8720360457344,23.3183795157964,23.1408035645834,22.6783112851019,22.5937512774069,22.4903994548056,22.7974675936852,22.8582512079394,22.7028625849758,22.8638187606536,23.1814082841686
"POT009126",24.670012168559,24.8030179850012,24.7683511351486,24.9084820475488,24.8479496678801,25.0959928413217,24.7558781896684,24.8947189754035,25.3015933174845,25.1133867229127,24.8423491923661,25.1844988657296
"POT006109",24.1999281013153,23.8854856213869,23.9069236158996,24.152208082201,23.8255131773405,23.508574346217,23.7271277407627,23.7079884414348,23.8191913161673,23.6823894259975,23.931298038641,23.4900811223247
"POT009203",24.6210354753449,24.6641091306323,24.4518650873141,23.7574559347419,24.4359347199364,24.3934899661149,24.4483401762111,24.0437682586248,24.3051471844293,23.7930277356857,23.9468163430231,23.9099472705169
"POT006729",24.5301719807147,24.5419733542232,24.4137714956201,24.7374284971909,24.4756211315868,24.3889001948092,24.3689960767691,24.3827137278757,24.48209989616,24.5788830788713,24.569004930528,24.4029511511019
"POT005767",27.1029955959317,26.8994288404933,26.9227502507327,27.1140622442695,27.0818235906264,27.1156504596944,27.0200918259408,27.0704035122955,26.8583982477205,27.1229732981769,27.2441792923139,27.1305537528992
"POT005390",23.16949933892,23.2494659195403,23.2972611065217,23.4970438907891,22.527978999925,23.3035455438188,23.2168968019283,22.9303417570703,23.4552559716698,23.4013243325889,23.2360504064855,23.2180653414139
"POT000021",23.669255330734,23.590351303337,23.5084534516729,23.7508279994418,23.7433478350952,23.6756219970681,23.5037306450383,23.6967850390287,23.9127819122951,23.9785833888418,23.9227048893832,23.8175333260781
"POT005951",22.6894665579363,22.9590942191381,22.5126305253268,0,22.7856639844921,22.6923856355847,22.5393368040205,22.5941386851523,22.6996893611775,22.6405062089506,22.5834124486013,22.4445033533209
"POT008922",23.0154456799285,23.1338765760781,22.9990179888879,22.959005752031,23.048581993665,22.5126787445497,22.8609619191247,22.807820281187,23.0037772932467,22.7634458105158,22.7907231422664,22.7976852708585
"POT002697",26.3750757668865,26.5688600103321,26.4291011023309,26.6392037888695,26.6669553522195,26.4994790252029,26.8173869413141,26.6526677580314,26.5352839210274,26.6547175263718,26.35055117444,26.6774781418281
"POT010907",24.1475577234709,24.5600505637081,23.6727119242795,24.1718828986579,24.2824193748075,23.8898544702474,24.115928217724,24.1328103405224,24.3152037490031,24.0624170911931,24.2482935909029,24.3869286711923
"POT000374",24.5103261796233,24.1909917216056,23.8695720057829,25.1685585830012,24.7487313187588,24.737118994535,24.7886040406851,24.828082623293,25.0442270050825,25.0669803089699,25.2366270888616,24.7093564735977
"POT003597",23.8668397172154,23.885951021901,23.2803675289363,23.4146749142913,24.0142711586544,23.7489871747265,23.2439578388271,23.9534035965864,23.744785396109,23.9264197915254,24.0804213471479,23.2088094676562
"POT000107",23.5853165122341,23.4199550359341,23.4290532006434,23.5802640889074,23.5656971268492,23.3146507274186,23.2830555616607,23.0396245968906,23.2520965708668,22.8296027429035,23.4748169709686,23.1113343776823
"POT003207",28.8782409532859,29.8928880245904,29.2328361098897,29.402898308331,29.2197194615155,29.7497512742728,29.4886875912541,29.3308037625068,28.7971162726098,28.817691892813,28.696241153916,29.7599113647893
"POT006668",24.944405376838,24.6419617614947,24.8594176275622,24.8460852573089,25.0839142621594,25.1204837461512,24.8335938971578,24.8679238301779,24.7460677233945,24.758320417794,24.8126458119488,24.8078399298743
"POT003148",24.6565461931081,24.849716243201,24.4806215986615,25.3223050316121,24.6832465150118,24.5483379356177,24.6038241724825,24.5838255915139,24.8359081496329,24.8711712896802,24.9974854874024,24.8493344642193
"POT001653",21.5744087441109,21.2176217037016,0,21.1603564819976,0,0,21.2479460512439,21.2066352310899,21.4450593149123,21.8496112640521,21.4106956336302,21.2067544522321
"POT006819",22.4060305717678,0,21.657047988701,21.1454446127071,21.4445033533209,21.7536868440535,21.8704941623247,21.8424930662172,21.7177048681445,21.4978966554571,21.8972605185489,21.5926796672254
"POT007635",24.8573781470957,24.8511470152596,24.8752086413606,25.2398347802105,25.0736143427039,24.8105390794753,24.7546045565888,25.1735612495901,25.1665679720736,25.0162281632269,25.0252977485958,24.8473284653622
"POT001169",24.5493372151286,25.0392982795353,24.9820267327695,24.7785632562897,24.8518618695352,24.9423036587779,25.1706610522661,24.7050374972294,24.8816169917077,24.8829698609985,24.8229391470279,25.0615521537364
"POT000505",28.1637976040994,28.0999899801761,28.5851660564913,27.6924548121091,27.8712065480242,28.2633812531434,27.9266007618017,28.2032650241429,27.9868510048254,27.8400812845824,27.976399802772,27.6202385105257
"POT002373",23.0798844759006,22.664640851758,22.3814996490678,22.1564114898954,23.3234737346231,23.5917213842006,23.2460765898464,23.2705633884014,23.413384142942,23.1872807815328,23.1392428142463,23.1977554238249
"POT006460",24.33824128508,24.2281728084131,24.3616530822709,24.5680771896233,23.9609331061083,24.1714248275187,24.260548606728,24.1196529398853,24.0289265350873,24.2210342002824,24.2738388437287,24.7459651791454
"POT001997",24.9648594095374,25.2513309969934,24.7753514669217,25.1882396011399,24.9132385914293,24.9866774370868,25.0263957865008,24.9423931559889,25.1536389245714,25.0551106184815,24.9135581808319,24.9753942422985
"POT010989",23.1814234502373,23.6386515610959,23.1567355089964,22.9314242926061,23.3120209760523,23.2945994360307,23.3050775848422,23.1635845736407,23.4469530299611,23.8558585208424,23.3937517982465,23.5224100799691
"POT001258",22.1664377210296,22.2485831433456,22.0075118737197,22.1937611574968,21.8979252018322,22.0310321063196,22.2790925000942,21.7804468535661,21.8269875323406,22.143733212033,21.9784437382799,21.9817567926357
"POT001396",23.0300723469741,22.7937620477998,22.7162609906777,23.166866738866,23.0296175011795,23.0202868574948,23.0874311151607,22.9202350802963,23.0997773462599,23.4434160821126,23.5073649446533,23.100772042849
"POT006160",23.3936208881206,23.5118346753806,23.3390572890842,23.3587724476272,0,22.8896873960424,23.2433622870778,0,23.0990549592898,23.045852295391,23.1349263615501,23.3802052664085
"POT001492",23.2375828518807,0,23.147759550028,23.7574559347419,23.3665303295114,23.1061667378541,23.5507467853832,23.4413910690023,23.5096619414746,23.6378780869238,23.5723051674374,23.5646509796521
"POT010006",25.1573447763916,25.5707428383524,25.0207277012354,25.4775986963131,25.6289810027696,25.5111409632271,25.7393613859136,0,25.6549359965368,25.6776663130142,25.4490332495053,25.8060704753914
"POT006238",27.0439559452618,27.2922839947171,26.8908750590838,26.354104342697,26.5876358430498,26.5553037710551,26.4088411343694,26.4301545372662,26.2649207390204,26.0507587189696,26.2279158430994,26.6072433849253
"POT005497",21.4700570696193,22.1034478997424,21.6889332417097,21.9296196151787,21.8750023531944,21.6769780248223,21.9543269669023,21.3066914312249,21.4828630901142,21.9363575730213,21.8745521675113,21.431554733746
"POT001512",21.1501017768033,0,20.9031581048542,21.4198779050275,21.8560865668475,21.4259841797217,21.6962544218463,21.2024562720783,21.5523426352187,21.718248563286,21.9870071979383,21.1872505721364
"POT002095",22.8781122973492,23.2820658164083,22.4895422457518,24.0305270494123,22.8472041927545,23.5952547492903,23.5371814240263,23.260548606728,23.1990744045679,23.0460188883521,23.508574346217,23.8230849695419
"POT009588",24.8274528052757,24.8562385774939,25.0384193657744,24.4969829597347,24.4832076260586,24.5014241776551,24.3156183761193,24.4691131412887,24.2275853918574,24.2910897397518,24.2604768219269,24.205681107108
"POT000841",22.0777023982175,22.4884148529843,22.0396245968906,22.1038000381497,22.3239409508672,0,22.3267685006361,22.086022162004,0,21.9697940206382,22.0458023137513,22.1441067817326
"POT005109",24.1187820579574,24.0251287454865,23.6455942309946,23.6077231215615,23.7247361595498,24.279871818278,23.3780894896174,24.1988047111366,23.5809540985057,23.9088484928241,23.4045761372403,23.740880107248
"POT012262",22.5270244892938,22.352482085132,22.4315292297899,22.7171609680284,22.3966026908512,22.3681302132805,22.3109677318498,22.4725381444567,22.290049229848,22.2357291163255,22.2426647432272,22.2204881525296
"POT010356",25.4129643934783,24.9896252524989,25.5178529347373,24.771729636465,25.63231344068,25.2481125911108,25.1932874191121,25.3769642198627,24.9789324561168,24.9801099350179,24.7218193081594,25.1303377203169
"POT005608",25.8873695669107,25.7699405205132,26.5078185890565,26.0355906537753,26.1831551248019,26.3936208881206,26.4523365203378,26.2987998321681,26.4530276768969,26.1624248292677,26.0599650870057,26.4025608819271
"POT004622",25.758981143723,25.9425497627501,25.9924590085788,26.4275834427619,26.2113184223386,26.1596176172086,26.2867258249966,26.1618676669164,26.1966303399022,26.1872392434496,26.2961935259688,26.1749520378573
"POT001805",22.7152137989465,22.8910049004319,22.689658503526,22.422421050172,22.6468030245642,22.586531046741,22.4619639813079,22.3561144868853,22.5698046281518,22.4235242536537,22.6263596353524,23.0019063714726
"POT000351",27.652941228801,28.0555347443135,27.9850057790015,28.5700406859982,28.3555668489374,28.4112680078376,28.5531442941024,28.4782315622422,28.2400896315174,28.2581778203294,28.3328747753302,28.4013731638448
"POT003222",27.2959659066455,27.1151543301662,27.3897700940621,27.4476625327414,27.216508311811,27.2649028474585,27.5010444711018,27.2727537828926,27.328515789397,27.4842376668384,27.4393632095229,27.4806215986615
"POT002106",27.7180342463976,28.2409084916515,28.0005617579373,28.2985464050495,27.7776857426609,27.9087912418849,28.0496271486069,27.8675586222414,27.8617736671086,27.8577459409313,27.8716765769563,28.1995724557267
"POT012090",26.6759987993121,26.776431225155,26.264867063669,26.5543086171546,26.6474619398718,26.590351303337,26.8561435727169,26.5599630719684,26.338071226137,26.4178807076962,26.6504781237034,26.5510109265529
"POT011746",22.8228905362477,22.8328892417512,23.2771068793942,23.0017174280024,22.7733002128067,22.716512203629,22.4967026437345,22.6230134005153,22.4758066434759,22.8091754132022,22.7167424437468,22.7905640690069
"POT011562",0,23.8114703406392,24.1295125709512,23.6431736011635,0,24.1631545785219,24.1742472853396,0,0,22.3687963082371,0,0
"POT001464",23.5499247034459,23.7096719891902,23.1359127769125,23.2426211355364,23.3215483072093,23.749703330135,23.5167714991836,23.4411377423922,23.2754027409452,23.2003772125695,23.4550050681838,23.6944488622412
"POT011233",21.6504452538767,0,21.5608086032757,21.4699080693567,21.5032939132152,21.5954596468418,21.4884148529843,22.2203405365716,21.6780103340098,22.1480855179116,21.4194664705343,21.8044761086898
"POT001847",22.726816020129,22.8807112600811,22.8682347730956,0,0,22.7678765029521,0,0,22.81971757334,22.6557822560815,0,22.7069773689611
"POT004976",26.3709257477984,26.4870473200226,26.3219955105113,26.7596415671911,26.4499305996942,26.4886722702463,26.608653919884,26.3539697849017,26.4492222117236,26.4733621575189,26.3916394225347,26.552242946304
"POT007441",21.0895177231079,0,20.9249168614517,21.5921777888361,21.5399993505492,21.3495425692037,21.3525629046105,21.426956742897,21.6639680288628,21.9021645765453,21.9457452998849,0
"POT001645",24.7728875987313,24.6970502744533,24.5251613751888,24.5525654443585,24.8557159737818,24.5307078006061,24.4333898347451,24.8805898301465,24.5120155889228,24.5853165122341,24.6100912462077,24.5175526172773
"POT010037",24.794168735554,24.8231821763634,25.0382100216485,24.6640005920345,24.8845077913478,24.812058196012,24.840861655148,25.1049758776872,25.1195342142102,25.0986052914417,25.002000833929,25.1255373887461
"POT000689",0,23.3366078911428,23.1718370980883,22.9361238930759,23.1449002963102,23.1268374157677,22.9871286697806,0,23.1705235297684,22.9938111916978,23.075647578731,23.2339607403177
"POT008195",23.4748169709686,23.0673660815476,23.3421810357449,23.7664819990252,23.4425304886016,24.0267334762539,23.5123170610879,23.4875073973199,23.6991174389267,23.4444275237742,23.6051249933143,0
"POT002123",24.466626164219,25.0296427741527,24.7134003603447,24.5588835706892,24.2426356715798,24.456823130616,24.3146507274186,24.4269439502688,24.7651671017819,24.3034758669193,23.9540251608543,24.4448066316573
"POT010041",26.786062987479,26.7396961567796,26.6058314695249,26.4394107701139,26.715548983008,26.651162741493,26.4865257216567,26.5788830788713,26.5214818299964,26.3652791846573,26.4495528360626,26.5501449499019
"POT009134",20.537442135627,0,20.0252639495577,21.21483846356,21.602091694918,21.5087194062986,21.4157582704724,21.4614894393216,21.2795176349259,21.1768208214736,21.3037406212365,21.522673474389
"POT004028",23.4394900342815,23.2546503588279,23.9208892648786,0,0,22.3114944500666,0,21.8801320408142,21.8576818803616,21.9154651139265,0,22.1257186749158
"POT010660",27.6251949109153,27.7074750947457,27.7010097412324,27.3792304110219,27.1610603604612,27.6578548590448,27.3178622044752,27.4620139240171,27.337560929,27.0516508916451,27.2324244405929,27.0789770347635
"POT009453",22.3301925660419,0,22.2666801844902,22.3562488448057,22.3884272747937,22.0931015791596,0,22.124867220393,0,0,22.1220886162293,0
"POT002695",24.8047419588635,24.7174852408575,24.7249963061579,24.5564882798243,24.7912896982521,24.6236051334192,24.5697582809711,24.7685025806453,24.871735319807,24.9137407715666,24.7398506402136,24.8191913161673
"POT010477",24.7431423522518,24.9105878379237,24.6810492042106,24.2011254207809,24.5022743578612,24.5792860100402,24.6026354412886,24.6926942436989,24.4112518421911,24.3067470489138,24.466003749506,24.2662083487219
"POT001153",27.8957939013561,28.4111063432206,28.0164832290921,26.1966678568389,26.3258769108888,26.4189262846357,26.2747098592985,26.4771045592048,26.3078242186375,26.5389728655379,26.1846123639693,26.1771212755799
"POT009096",22.8390745835368,22.9972615025508,22.9574655553199,22.2618114349424,22.5227692422566,21.9746680542382,21.8199514038126,22.1770338080561,22.4261889843557,22.7021439323877,22.3209701775398,22.0607526552172
"POT010261",23.5365887223866,23.6218739103316,23.2258658242085,23.5564882798243,23.6883783836187,23.6886985200986,23.9993793531138,23.6210913861726,23.6603598221881,23.5574235006922,23.6025221776936,23.828324787799
"POT001596",22.5753093388788,22.7089567214309,22.9544512216321,22.7285815471603,23.1814234502373,23.2993589621202,22.3277280583973,23.9746505512198,22.9526751376928,0,0,21.3681035630844
"POT003884",27.1335944139335,27.2975409969176,26.723382640486,26.5749197274489,26.6443018999492,26.9548239216245,26.8011932555285,26.6841833734598,26.7209065813644,26.662208525241,26.8432601511965,27.1259314600518
"POT005074",28.9104791902687,28.157354414631,28.8710596325727,28.3539277330168,28.7661660273555,28.7938649704752,28.2787912871055,29.2435665817666,28.5040793289991,28.2308681844888,28.0655840993826,28.3817900652214
"POT000251",24.4986271956234,24.3982609386835,23.7954079301474,24.3615192267279,24.4092458968895,24.060109437965,23.9389434992518,24.2298602999443,24.1659932465926,24.2134151609008,24.2831262317746,24.3410273953958
"POT010375",23.3742467175465,23.1165470290175,22.938782014585,23.4913050937572,23.4441747298291,23.8697602488731,22.9610391242625,23.4111871777936,23.4974094230847,23.6024089052057,23.8827833337449,23.6931729877022
"POT003272",21.3553080764895,21.2914270413254,21.4805476440087,22.0225574577389,21.4831584116752,21.3919966149,21.3742732545054,21.3243805456269,21.4788209583363,21.791061114717,21.5781920778008,21.5498072249196
"POT004536",28.5363071037841,28.9106507354581,28.7714022177415,28.574197946845,28.416351192402,28.6950465402339,28.7600859128238,28.4028779836729,28.4311753158635,28.2263730893186,28.3229840258085,28.4519908178506
"POT002298",24.8578052537375,25.272558029305,24.6819606904695,25.2715254345503,24.9640661872456,25.0022154983306,24.9330105434981,24.8674054430082,24.8717823123655,25.1830604479694,25.1067737781079,25.2084746104545
"POT006196",23.7690072841805,23.7247361595498,0,23.9492232868325,23.9665765631314,23.5446286762203,24.0265646412577,23.5400230072988,23.7083042563234,23.6537066712934,23.8987371768568,23.7248402238223
"POT007839",23.7248402238223,23.548867052165,23.2803675289363,23.3955832938291,23.2785254587031,23.0841251907898,23.1475111441016,23.3883747185546,23.5114727802223,23.543331129389,23.5665102727531,22.9635635874579
"POT002001",22.879346920983,22.5569325853295,22.6416310830257,23.0490641472784,22.8379204582192,22.77251513836,22.805775355202,22.9472445377405,23.0272398627248,23.2722732493907,23.3833731250447,23.1663304466334
"POT002997",26.626309499124,26.4288775475138,26.2647239196348,26.429707719415,26.2062775085389,26.1747425527971,26.1831361899324,26.2917748009969,26.1106416489994,26.0680060723059,26.3396010354548,26.2114669642804
"POT003009",25.2667445137768,25.2145272360664,25.2733764585681,25.2786317959418,25.4754974437402,25.4886109845879,25.334017896043,25.3471920444451,25.7460677233945,25.7050902456267,25.5089067539863,25.4720918657624
"POT007209",23.3010350529749,23.2798009885634,23.9241557456119,23.4706032722949,23.5900085797243,23.5053066323831,23.3455687587145,23.3653292512895,23.53207621467,23.4026259341215,23.2106535097276,23.4407576690532
"POT004260",24.6881649198259,24.2853152900379,0,23.9968823720252,24.1669892919616,24.3303977517688,24.3456364320987,24.1323396918533,24.0969177876506,0,24.0090679486218,24.2713473262501
"POT007060",24.1952039728925,22.8740830746634,22.9152280250316,23.3647951176141,23.9141515162468,23.6964666921389,23.5995741987471,23.9069236158996,23.2915113543983,23.616835975841,23.8159711223079,23.732520224192
"POT010461",22.0052859940805,21.3169996065177,21.2969811618151,21.6121179780431,22.086734907991,21.8198734645327,21.5785145861543,21.9615867606471,21.7525848178841,21.8175333260781,22.0583432395742,22.0132149754839
"POT009098",22.2762834638143,22.5025414539135,22.5374184365192,0,0,0,0,0,0,0,0,0
"POT005191",22.8431834610497,22.96259316277,22.8767642291048,23.7687044832474,22.9593242082312,0,23.4071723140088,23.1302827250395,23.5088161049173,23.8797956132033,23.2790925000942,23.9780596295182
"POT003401",25.2698503477894,25.103255788014,25.1920083006547,25.0647210591239,25.445817099246,25.1559176065269,25.2225458217053,25.1538321728525,25.1912930048981,25.1067338490975,25.1375865733451,25.2491620739476
"POT005469",22.488390334659,0,22.1407099671628,22.3117993043213,22.4242677985698,22.391682028104,0,22.5295763917863,22.7897485431488,22.5407798185374,22.660120405047,22.2585085273611
"POT004206",23.31589472801,0,23.2565231471014,22.7275432635308,23.4209830541772,22.9039303763415,22.6923004906932,23.3509726232248,22.8527763664487,22.7780418268241,23.2581059174641,22.4542269899585
"POT001015",23.0901479644114,22.7196486802562,22.3050219027549,23.3132672453018,23.0388212213628,23.4939941812848,23.5691788155495,23.0571866116005,23.3311498498617,23.6474619398718,23.2759710107864,23.0683997717067
"POT000397",26.1042160909389,25.9739721456636,25.8489525841811,27.1208989699391,26.5899228860983,26.6499301954625,26.7672400488058,26.7188181777921,27.0122262326694,27.0557932964461,26.9509368998026,26.9455890396391
"POT004160",24.0978823172141,24.0926500516014,23.8509086517662,24.2126733009364,24.128175613419,23.8658019767456,24.2751895820331,24.0706287078807,23.8943951848545,24.1923470012176,24.2745499162656,24.2237613432261
"POT008034",27.9379788084497,27.9105649654131,27.9249598887476,27.8716178317137,27.7329859351901,27.7993415096179,28.051547178979,27.8944645746614,27.9492678220172,27.98288628616,27.9941004720418,27.9009263084334
"POT009734",26.6288141786435,26.7800663247093,26.5442012044686,26.9352832311002,26.8822702594132,27.0757169358331,26.7192099838075,26.8737311549054,26.9443606912968,26.9111366694194,26.8600573353497,27.0327563845839
"POT009478",25.6771017258102,25.7013667506891,25.4861574210018,25.4782778586071,25.3699612349117,25.2766810334598,25.2369554758019,25.4504498632294,25.4207261182832,25.4900198964864,25.5155990284939,25.5040641705791
"POT002423",21.9291861564752,21.9606680266329,22.1295597350593,21.6493930238118,22.0190314105745,22.0706778367918,21.9122154293301,21.9692319225292,21.9057674557943,21.6866697882558,22.1212982629456,22.1634617309695
"POT004004",23.0151393752477,22.7044043659842,22.1515888997705,22.1721881986359,22.5440626174735,23.5215716867459,21.7680582954348,23.0811531224823,22.2746352214231,22.6216950850834,22.7825079754737,22.1188612507688
"POT011289",21.4696100226578,0,21.5179250016264,0,21.5662083006301,21.7331411387878,21.6702067198426,22.1191146385568,21.5358771588501,21.7109964016833,21.9948298917504,21.8450611970743
"POT007270",24.6325075954888,24.7909915386257,24.31589472801,24.3410952821352,24.1030156123734,24.2803675289363,24.3663302192343,24.0544897217007,24.2760420287805,24.0937786056385,24.2161567305871,24.1820754404191
"POT008225",24.3559532408623,24.5224100799691,23.9660484258317,23.8584219624108,24.1622327286242,24.4128675108717,24.342520166242,24.5047006871262,24.0298533650476,24.150194766912,24.2147495482697,23.8942101290511
"POT003843",23.0156838719495,0,22.9890535004321,0,23.2806507157153,24.1302198707267,23.0238944226515,23.3505680347554,23.2175773324263,23.2581059174641,23.0623676801624,23.5173723967894
"POT000042",21.7856440314457,22.0561283110852,22.2016788451478,22.229258898915,22.1121620309135,22.1515579336722,21.6607515100098,22.0710053201185,21.8984419660842,21.9333347891603,22.102070533398,22.1454446127071
"POT005326",24.7504191302196,21.4969220261068,23.7073566041806,23.6009355529797,24.2352032144032,23.7042988170914,23.0018376676192,24.1927232419397,23.8323870854493,24.1643060631715,24.1566120817291,23.3671971633763
"POT003751",21.6857291975723,21.6738335363643,21.8296220971563,21.8627977583934,21.9317128316153,21.7002822263547,21.5170599612695,0,21.5798038990978,21.7729781826623,22.0760391986237,21.5986886291308
"POT001358",22.9437975348578,23.0321930666517,22.9121971519822,23.4368243702563,23.1094225945841,22.9833060843043,23.1744606521669,23.128332966862,23.4766720503561,23.3852178353675,23.4812377400507,23.6124554900439
"POT004779",30.7259844356743,31.1867742185009,30.4564040823533,30.7140754249876,30.8797167516323,31.0053754165027,30.5815432204823,30.9848156952366,30.4923790380521,30.4405517541796,30.612016005762,31.0723344460764
"POT007796",21.5865081404569,20.8913387245356,0,21.2438271290137,21.3908427944627,21.4948243407572,21.3710853291316,21.6776233046211,21.8412264836345,21.3856391524591,21.5214279132602,21.2969251663547
"POT001976",30.8645214615189,30.9719267927616,30.7128463092109,30.9127790575959,31.0826485498752,31.065738159401,30.8956927999751,30.9709674628805,30.8551931806925,30.8835817342137,30.8819057491808,30.9617528874428
"POT006052",26.1224994288868,26.227144672428,25.8511231806824,26.0448940123662,26.0382309574281,25.915816116319,26.2036290947303,26.1050358438131,26.0065662944601,26.194377536445,26.1038160423988,25.9295834985939
"POT006264",25.4704481221081,25.6398937764673,25.4773825321532,25.589322888152,25.5419733542232,25.4986880572758,25.6897917840509,25.5585916748782,25.6108516043413,25.6615834937095,25.6459789570026,25.848188520721
"POT010085",23.0565583393028,23.4829615373516,23.2582497196114,22.7978039900204,22.9695656946937,22.8652356217105,22.8654055515672,23.1592172407284,22.7709437066561,22.8599009885272,22.9668053625991,22.73121543305
